Šifra naselja;Naziv naselja;Poštanski ured;Minimalni rok uručenja;Maksimalna masa (g);Dostava subotom;Dostava u određeno vrijeme
2898;Brnjeuška;44400;4 (treći dan do 20 sati); ;Ne;Ne
2899;Brubno;44400;4 (treći dan do 20 sati); ;Ne;Ne
2900;Buzeta;44400;4 (treći dan do 20 sati); ;Ne;Ne
2901;Dabrina ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2902;Desni Degoj ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2903;Dolnjaki;44400;4 (treći dan do 20 sati); ;Ne;Ne
2904;Donja Bučica ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2905;Donja Trstenica ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2906;Donje Jame;44400;4 (treći dan do 20 sati); ;Ne;Ne
2907;Donje Selište;44400;4 (treći dan do 20 sati); ;Ne;Ne
2908;Donje Taborište;44400;4 (treći dan do 20 sati); ;Ne;Ne
2909;Donji Klasnić;44400;4 (treći dan do 20 sati); ;Ne;Ne
2910;Donji Selkovac;44400;4 (treći dan do 20 sati); ;Ne;Ne
2911;Donji Viduševac;44400;4 (treći dan do 20 sati); ;Ne;Ne
2912;Dragotina ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2913;Drenovac Banski ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2914;Dvorišće;44400;4 (treći dan do 20 sati); ;Ne;Ne
2915;Glina ;44400;2 (drugi dan do 15 sati); ;Ne;Ne
2916;Gornja Bučica;44400;4 (treći dan do 20 sati); ;Ne;Ne
2917;Gornje Jame ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2918;Gornje Selište ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2919;Gornje Taborište ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2920;Gornji Klasnić ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2921;Gornji Selkovac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2922;Gornji Viduševac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2923;Gračanica Šišinečka ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2924;Hađer;44400;4 (treći dan do 20 sati); ;Ne;Ne
2925;Hajtić ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2926;Ilovačak ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2927;Joševica ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2928;Kihalac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2929;Kobiljak;44400;4 (treći dan do 20 sati); ;Ne;Ne
2930;Kozaperovica;44400;4 (treći dan do 20 sati); ;Ne;Ne
2931;Maja;44400;4 (treći dan do 20 sati); ;Ne;Ne
2932;Majske Poljane;44400;4 (treći dan do 20 sati); ;Ne;Ne
2933;Majski Trtnik ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2934;Mala Solna;44400;4 (treći dan do 20 sati); ;Ne;Ne
2935;Mali Gradac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2936;Malo Obljaj ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2937;Marinbrod ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2938;Martinovići;44400;4 (treći dan do 20 sati); ;Ne;Ne
2939;Momčilovića Kosa;44400;4 (treći dan do 20 sati); ;Ne;Ne
2940;Novo Selo Glinsko ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2941;Prekopa ;44400;2 (drugi dan do 15 sati); ;Ne;Ne
2942;Prijeka ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2943;Ravno Rašće ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2944;Roviška;44400;4 (treći dan do 20 sati); ;Ne;Ne
2945;Skela ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2946;Slatina Pokupska;44400;4 (treći dan do 20 sati); ;Ne;Ne
2947;Stankovac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2948;Svračica ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2949;Šaševa;44400;4 (treći dan do 20 sati); ;Ne;Ne
2950;Šatornja ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2951;Šibine ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2952;Trnovac Glinski ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2953;Trtnik Glinski;44400;4 (treći dan do 20 sati); ;Ne;Ne
2954;Turčenica;44400;4 (treći dan do 20 sati); ;Ne;Ne
2955;Velika Solina ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2956;Veliki Gradac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2957;Veliki Obljaj ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2958;Vlahović ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2959;Zaloj ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2979;Batinova Kosa ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2980;Bukovica;44400;4 (treći dan do 20 sati); ;Ne;Ne
2981;Crni Potok;44400;4 (treći dan do 20 sati); ;Ne;Ne
2982;Donja Čemernica;44400;4 (treći dan do 20 sati); ;Ne;Ne
2983;Gređani;44400;4 (treći dan do 20 sati); ;Ne;Ne
2984;Hrvatsko Selo ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2985;Katinovac ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2986;Mala Vranovina;44400;4 (treći dan do 20 sati); ;Ne;Ne
2987;Malička;44400;4 (treći dan do 20 sati); ;Ne;Ne
2988;Pecka ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2989;Perna ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2990;Ponikvari ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2991;Staro Selo Topusko;44400;4 (treći dan do 20 sati); ;Ne;Ne
2992;Topusko ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2993;Velika Vranovina;44400;4 (treći dan do 20 sati); ;Ne;Ne
2994;Vorkapić ;44400;4 (treći dan do 20 sati); ;Ne;Ne
2960;Blatuša;44410;2 (drugi dan do 15 sati); ;Ne;Ne
2961;Bović;44410;4 (treći dan do 20 sati); ;Ne;Ne
2962;Brnjavac;44410;4 (treći dan do 20 sati); ;Ne;Ne
2963;Crevarska Strana;44410;2 (drugi dan do 15 sati); ;Ne;Ne
2964;Čremušnica;44410;4 (treći dan do 20 sati); ;Ne;Ne
2965;Dugo Selo ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2966;Golinja ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2967;Gornja Čemernica ;44410;2 (drugi dan do 15 sati); ;Ne;Ne
2968;Gornja Trstenica;44410;4 (treći dan do 20 sati); ;Ne;Ne
2969;VRGINMOST ;44410;2 (drugi dan do 15 sati); ;Ne;Ne
2970;Kirin ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2971;Kozarac ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2972;Ostrožin ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2973;Pješčanica;44410;4 (treći dan do 20 sati); ;Ne;Ne
2974;Podgorje-Gvozd;44410;2 (drugi dan do 15 sati); ;Ne;Ne
2975;Slavsko Polje ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2976;Stipan;44410;4 (treći dan do 20 sati); ;Ne;Ne
2977;Šljivovac;44410;4 (treći dan do 20 sati); ;Ne;Ne
2978;Trepča ;44410;4 (treći dan do 20 sati); ;Ne;Ne
2995;Čukur;44430;2 (drugi dan do 15 sati); ;Ne;Ne
2996;Gornja Meminska ;44430;4 (treći dan do 20 sati); ;Ne;Ne
2997;Gornji Hrastovac;44430;2 (drugi dan do 15 sati); ;Ne;Ne
2998;Graboštani ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
2999;Hrvatska Kostajnica ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3000;Kostrići ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3001;Majur ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3002;Malo Krčevo;44430;4 (treći dan do 20 sati); ;Ne;Ne
3003;Mračaj ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3004;Panjani ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3005;Rausovac;44430;4 (treći dan do 20 sati); ;Ne;Ne
3006;Rosulje ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3007;Selište Kostajničko ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3008;Srednja Meminska;44430;4 (treći dan do 20 sati); ;Ne;Ne
3009;Stubalj ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3010;Veliko Krčevo;44430;4 (treći dan do 20 sati); ;Ne;Ne
3011;Utolica ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3012;Babina Rijeka ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3013;Borojevići ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3014;Donja Velešnja ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3015;Donji Bjelovac;44430;4 (treći dan do 20 sati); ;Ne;Ne
3016;Donji Kukuruzari;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3017;Gornja Velešnja;44430;4 (treći dan do 20 sati); ;Ne;Ne
3018;Gornji Bjelovac ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3019;Gornji Kukuruzari ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3020;Knezovljani ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3021;Komogovina;44430;4 (treći dan do 20 sati); ;Ne;Ne
3022;Kostreši Bjelovački ;44430;4 (treći dan do 20 sati); ;Ne;Ne
3023;Lovča;44430;4 (treći dan do 20 sati); ;Ne;Ne
3024;Mečenčani ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3025;Prevršac ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3026;Umetići;44430;4 (treći dan do 20 sati); ;Ne;Ne
3090;Baćin;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3091;Donji Cerovljani;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3092;Gornji Cerovljani ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3093;Hrvatska Dubica ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3094;Slabinja;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3095;Živaja ;44430;2 (drugi dan do 15 sati); ;Ne;Ne
3027;Bujinja ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3028;Bujinjski Riječani ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3029;Divuša ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3030;Donja Oraovica;44440;4 (treći dan do 20 sati); ;Ne;Ne
3031;Draškovac;44440;4 (treći dan do 20 sati); ;Ne;Ne
3032;Golubovac Divuški;44440;4 (treći dan do 20 sati); ;Ne;Ne
3033;Gornja Oraovica ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3034;Jovac ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3035;Kozibrod;44440;4 (treći dan do 20 sati); ;Ne;Ne
3036;Kuljani ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3037;Lotine;44440;4 (treći dan do 20 sati); ;Ne;Ne
3038;Šakanlije;44440;4 (treći dan do 20 sati); ;Ne;Ne
3039;Šegestin ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3040;Unčani ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3041;Volinja ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3042;Čavlovica;44440;4 (treći dan do 20 sati); ;Ne;Ne
3043;Ćore ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3044;Donja Stupnica;44440;4 (treći dan do 20 sati); ;Ne;Ne
3045;Donji Dobretin;44440;4 (treći dan do 20 sati); ;Ne;Ne
3046;Donji Javoranj;44440;4 (treći dan do 20 sati); ;Ne;Ne
3047;Donji Žirovac;44440;4 (treći dan do 20 sati); ;Ne;Ne
3048;Dvor;44440;2 (drugi dan do 15 sati); ;Ne;Ne
3049;Gage;44440;4 (treći dan do 20 sati); ;Ne;Ne
3050;Glavičani;44440;4 (treći dan do 20 sati); ;Ne;Ne
3051;Gorička;44440;4 (treći dan do 20 sati); ;Ne;Ne
3052;Gornja Stupnica ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3053;Gornji Dobretin ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3054;Gornji Javoranj ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3055;Gornji Žirovac ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3056;Grabovica ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3057;Grmušani ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3058;Gvozdansko;44440;4 (treći dan do 20 sati); ;Ne;Ne
3059;Hrtić;44440;4 (treći dan do 20 sati); ;Ne;Ne
3060;Javnica ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3061;Javornik;44440;4 (treći dan do 20 sati); ;Ne;Ne
3062;Kepčije;44440;4 (treći dan do 20 sati); ;Ne;Ne
3063;Komora;44440;4 (treći dan do 20 sati); ;Ne;Ne
3064;Kosna ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3065;Kotarani;44440;4 (treći dan do 20 sati); ;Ne;Ne
3066;Ljeskovac ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3067;Ljubina ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3068;Majdan;44440;4 (treći dan do 20 sati); ;Ne;Ne
3069;Matijevići ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3070;Ostojići ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3071;Paukovac;44440;4 (treći dan do 20 sati); ;Ne;Ne
3072;Pedalj;44440;4 (treći dan do 20 sati); ;Ne;Ne
3073;Rogulje ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3074;Rudeži ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3075;Rujevac ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3076;Sočanica ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3077;Stanić Polje ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3078;Struga Banska ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3079;Švrakarica ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3080;Trgovi;44440;4 (treći dan do 20 sati); ;Ne;Ne
3081;Udetin;44440;4 (treći dan do 20 sati); ;Ne;Ne
3082;Vanići ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3083;Vrpolje Bansko;44440;4 (treći dan do 20 sati); ;Ne;Ne
3084;Zakopa;44440;4 (treći dan do 20 sati); ;Ne;Ne
3085;Zamlača;44440;4 (treći dan do 20 sati); ;Ne;Ne
3086;Zrin;44440;4 (treći dan do 20 sati); ;Ne;Ne
3087;Zrinska Drag;44440;4 (treći dan do 20 sati); ;Ne;Ne
3088;Zrinski Brđani ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3089;Zut ;44440;4 (treći dan do 20 sati); ;Ne;Ne
3181;Donje Mekušje;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3182;Gornje Stative;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3183;Gradac Orlovac;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3184;Hrnetić-Novaki ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3185;Husje ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3186;Kamensko;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3187;Karlovac;47000; ; ; ; 
3188;Kobilić Pokupski ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3189;Mala Jelsa;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3190;Velika Jelsa;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3191;Vodostaj;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3192;Zadobarje ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3193;Barkovići;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3194;Bencetići;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3195;Budrovci;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3196;Darići ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3197;Draganići;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3198;Franjetići ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3199;Goljak;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3200;Jazvaci ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3201;Križančići ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3202;Lazina;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3203;Lug ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3204;Mrzljaki;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3205;Vrbanci ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3206;Vrh ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3207;Karasi;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3208;Luka Pokupska ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3209;Rečica ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3210;Zamršje;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3211;Blatnica Pokupska ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3212;Ivančići Pokupski ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3213;Koritinja ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3214;Šišljavić;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3215;Banski Kovačevac ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3216;Crna Draga;47000;4 (treći dan do 20 sati); ;Ne;Ne
3217;Desni Štefanki ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3218;Desno Sredičko ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3219;Lasinja ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3220;Novo Selo Lasinjsko ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3221;Prkos Lasinjski ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3222;Ivanković Selo ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3223;Ivošević Selo ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3224;Klipino Brdo;47000;4 (treći dan do 20 sati); ;Ne;Ne
3225;Udbinja ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3226;Utinja;47000;4 (treći dan do 20 sati); ;Ne;Ne
3227;Banska Selnica;47000;4 (treći dan do 20 sati); ;Ne;Ne
3228;Banski Moravci;47000;4 (treći dan do 20 sati); ;Ne;Ne
3229;Brežani;47000;4 (treći dan do 20 sati); ;Ne;Ne
3230;Brođani;47000;4 (treći dan do 20 sati); ;Ne;Ne
3231;Donja Trebinja;47000;4 (treći dan do 20 sati); ;Ne;Ne
3232;Gornja Trebinja ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3233;Kablar;47000;4 (treći dan do 20 sati); ;Ne;Ne
3234;Lipje ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3235;Popović Brdo ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3236;Ribari;47000;4 (treći dan do 20 sati); ;Ne;Ne
3237;Skakavac;47000;4 (treći dan do 20 sati); ;Ne;Ne
3238;Slunjska Selnica;47000;4 (treći dan do 20 sati); ;Ne;Ne
3239;Slunjski Moravci;47000;4 (treći dan do 20 sati); ;Ne;Ne
3240;Donji Sjeničak ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3241;Gornji Sjeničak;47000;4 (treći dan do 20 sati); ;Ne;Ne
3242;Sjeničak Lasinjski ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3265;Manjerovići;47000;4 (treći dan do 20 sati); ;Ne;Ne
3292;Cerovac Vukmanički ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3293;Donji Budački;47000;4 (treći dan do 20 sati); ;Ne;Ne
3295;Ladvenjak ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3299;Tušilović ;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3301;Knez Gorica ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3302;Vukmanić ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3488;Baići;47000;4 (treći dan do 20 sati); ;Ne;Ne
3489;Bogovci ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3490;Brajakovo Brdo;47000;4 (treći dan do 20 sati); ;Ne;Ne
3491;Ćulibrki ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3492;Donje Stative ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3493;Goli Vrh Netretićki;47000;4 (treći dan do 20 sati); ;Ne;Ne
3494;Jakovci Netretićki ;47000; ; ;Ne;Ne
3495;Kolenovac ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3496;Kučevice ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3497;Kunići Ribnički ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3498;Ladešići;47000;4 (treći dan do 20 sati); ;Ne;Ne
3499;Lončar Brdo;47000;4 (treći dan do 20 sati); ;Ne;Ne
3500;Lonjgari;47000;4 (treći dan do 20 sati); ;Ne;Ne
3501;Mali Modruš Potok;47000;4 (treći dan do 20 sati); ;Ne;Ne
3502;Mrzljaki Netretić;47000;4 (treći dan do 20 sati); ;Ne;Ne
3503;Netretić ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3504;Pavičići;47000;4 (treći dan do 20 sati); ;Ne;Ne
3505;Piščetke;47000;4 (treći dan do 20 sati); ;Ne;Ne
3506;Planina Kunićka;47000;4 (treći dan do 20 sati); ;Ne;Ne
3507;Rosopajnik;47000;4 (treći dan do 20 sati); ;Ne;Ne
3508;Veliki Modruš Potok;47000;4 (treći dan do 20 sati); ;Ne;Ne
3509;Vinski Vrh;47000;4 (treći dan do 20 sati); ;Ne;Ne
3510;Zaborsko Selo ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3511;Završje Netretićko;47000;4 (treći dan do 20 sati); ;Ne;Ne
3512;Donje Prilišće;47000;4 (treći dan do 20 sati); ;Ne;Ne
3513;Gornje Prilišće ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3514;Račak;47000;4 (treći dan do 20 sati); ;Ne;Ne
3515;Srednje Prilišće;47000;4 (treći dan do 20 sati); ;Ne;Ne
3516;Vukova Gorica ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3517;Donja Stranica;47000;4 (treći dan do 20 sati); ;Ne;Ne
3518;Drenovica Lipnička ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3519;Gornji Goli Vrh Lipnički ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3520;Gorica Lipnička;47000;4 (treći dan do 20 sati); ;Ne;Ne
3521;Gornja Stranica ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3522;Griče;47000;4 (treći dan do 20 sati); ;Ne;Ne
3523;Jadrići;47000;4 (treći dan do 20 sati); ;Ne;Ne
3524;Jarnevići;47000;4 (treći dan do 20 sati); ;Ne;Ne
3525;Jasenovica;47000;4 (treći dan do 20 sati); ;Ne;Ne
3526;Lipnik;47000;4 (treći dan do 20 sati); ;Ne;Ne
3527;Martinski Vrh ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3528;Mošanci;47000;4 (treći dan do 20 sati); ;Ne;Ne
3529;Novaki Lipnički;47000;4 (treći dan do 20 sati); ;Ne;Ne
3530;Obrh;47000;4 (treći dan do 20 sati); ;Ne;Ne
3531;Ravnica ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3532;Ribnik;47000;4 (treći dan do 20 sati); ;Ne;Ne
3533;Skradsko Selo ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3534;Sopčić Vrh;47000;4 (treći dan do 20 sati); ;Ne;Ne
3535;Sračak ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3536;Stankovci ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3537;Veselići ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3538;Breznik Žakanjski;47000;4 (treći dan do 20 sati); ;Ne;Ne
3539;Brihovo ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3540;Bubnjarski Brod ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3541;Donji Bukovac Žakanjski;47000;4 (treći dan do 20 sati); ;Ne;Ne
3542;Ertić;47000;4 (treći dan do 20 sati); ;Ne;Ne
3543;Gornji Bukovac Žakanjski ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3544;Jugovac ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3545;Jurovo;47000;4 (treći dan do 20 sati); ;Ne;Ne
3546;Jurovski Brod ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3547;Kohanjac;47000;4 (treći dan do 20 sati); ;Ne;Ne
3548;Mala Paka ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3549;Mišinci;47000;4 (treći dan do 20 sati); ;Ne;Ne
3550;Prautina;47000;4 (treći dan do 20 sati); ;Ne;Ne
3551;Sela Žakanjska ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3552;Velika Paka ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3553;Zaluka Lipnička;47000;4 (treći dan do 20 sati); ;Ne;Ne
3554;Žakanje;47000;4 (treći dan do 20 sati); ;Ne;Ne
3634;Gornje Pokupje;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3635;Goršćaki;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3636;Konjkovsko;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3637;Levkušje ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3638;Mahično;47000;4 (treći dan do 20 sati); ;Ne;Ne
3639;Priselci;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3640;Šebreki;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3641;Tuškani;47000;4 (treći dan do 20 sati); ;Ne;Ne
3642;Vukoder ;47000;4 (treći dan do 20 sati); ;Ne;Ne
3643;Zagraj;47000;2 (drugi dan do 15 sati); ;Ne;Ne
3243;Brdo Utinjsko ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3244;Jagrovac;47220;4 (treći dan do 20 sati); ;Ne;Ne
3245;Johovo;47220;4 (treći dan do 20 sati); ;Ne;Ne
3246;Jurga ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3247;Ključar;47220;4 (treći dan do 20 sati); ;Ne;Ne
3248;Knežević Kosa ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3249;Kokirevo;47220;4 (treći dan do 20 sati); ;Ne;Ne
3250;Kolarić;47220;4 (treći dan do 20 sati); ;Ne;Ne
3251;Krivaja Vojnićka ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3252;Kupljensko;47220;4 (treći dan do 20 sati); ;Ne;Ne
3253;Loskunja;47220;4 (treći dan do 20 sati); ;Ne;Ne
3254;Radmanovac;47220;4 (treći dan do 20 sati); ;Ne;Ne
3255;Radonja ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3256;Vojišnica;47220;4 (treći dan do 20 sati); ;Ne;Ne
3257;Vojnić ;47220;2 (drugi dan do 15 sati); ;Ne;Ne
3258;Živković Kosa ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3259;Bukovica Utinjska ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3260;Gaćeša Selo ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3261;Kartalije ;47220;4 (treći dan do 20 sati); ;Ne;Ne
3262;Kljaić Brdo;47220;4 (treći dan do 20 sati); ;Ne;Ne
3263;Malešević Selo;47220;4 (treći dan do 20 sati); ;Ne;Ne
